weight logl phys_par
7.162202073127004777e-04 -7.151260163465833841e+01 3.128393485984369171e+00
7.267066921027411433e-04 -7.149556635997377896e+01 2.367755421735224353e+00
7.316000178801639314e-04 -7.148635536549070935e+01 2.369043841496698555e+00
7.298720155653594475e-04 -7.148622010881868505e+01 3.125654093530874533e+00
7.287283840464274650e-04 -7.148528823090830997e+01 2.369193312045990485e+00
7.332232978914845611e-04 -7.147663901535710806e+01 2.370406336141958281e+00
7.322517492642474949e-04 -7.147546493185286920e+01 3.124529874039644550e+00
7.309023877616269149e-04 -7.147480938808755013e+01 2.370663290936553480e+00
7.327340464911854352e-04 -7.146980649919672146e+01 2.371366539138458851e+00
7.324583809491700629e-04 -7.146768278498703353e+01 2.371665349251437238e+00
7.376104121744496075e-04 -7.145817351801591144e+01 2.373005398408232214e+00
7.367039623625844897e-04 -7.145690317424356408e+01 2.373184674212477141e+00
7.420807620661176718e-04 -7.144713122544803241e+01 2.374565780328893094e+00
7.418116659470425089e-04 -7.144499391497585350e+01 2.374868340382775500e+00
7.438922967783519061e-04 -7.143969304448792457e+01 3.120759009776119086e+00
7.496740870267139386e-04 -7.142945074499240832e+01 3.119670183642810901e+00
7.504578754893415603e-04 -7.142590578554413128e+01 2.377578293221011219e+00
7.489430677199251148e-04 -7.142542633687384068e+01 3.119241229371331414e+00
7.475035805663830021e-04 -7.142485021113850507e+01 3.119179768657055263e+00
7.503865789056895748e-04 -7.141850079416877861e+01 3.118501542331772125e+00
7.485866273676730891e-04 -7.141840237465814312e+01 3.118491016791916426e+00
7.601897662853356226e-04 -7.140052121185414080e+01 3.116572241103358287e+00
7.624098119203846823e-04 -7.139510508440990577e+01 2.381981257503896554e+00
7.613963023097680520e-04 -7.139393531894644696e+01 3.115862261761738417e+00
7.597785786977094514e-04 -7.139356225943451761e+01 2.382202801633634515e+00
7.600589284590133186e-04 -7.139069333872666334e+01 3.115512114464604299e+00
7.624795789131300419e-04 -7.138501358007758313e+01 2.383432109526215203e+00
7.655670130863997860e-04 -7.137847255359201881e+01 2.384374726862470428e+00
7.712355799640963853e-04 -7.136859542836957360e+01 2.385801438447625600e+00
7.708106478071543016e-04 -7.136664655603362917e+01 2.386083422250912633e+00
7.784514751375410649e-04 -7.135428264834573042e+01 3.111549593185121587e+00
7.817812703704254311e-04 -7.134751431043544301e+01 2.388860119005622451e+00
7.836374031734870058e-04 -7.134264288903325735e+01 2.389569585911893501e+00
8.024566210686106052e-04 -7.131641150764724557e+01 2.393407425798711685e+00
8.139286641607724982e-04 -7.129971658045108995e+01 3.105504575388920774e+00
8.130546427144119768e-04 -7.129829098794715492e+01 3.105344871052512001e+00
8.144063357336030770e-04 -7.129412988104763826e+01 2.396691079722033102e+00
8.142014113703010701e-04 -7.129188153693561958e+01 2.397023650653310689e+00
8.195670199926449045e-04 -7.128281313004212905e+01 3.103604978072719511e+00
8.233931073394028374e-04 -7.127565556812120917e+01 2.399430560717017880e+00
8.220286420643254646e-04 -7.127481406763762095e+01 2.399555714191576428e+00
8.224893136165749080e-04 -7.127175381645554353e+01 2.400011129490596140e+00
8.299484369471190606e-04 -7.126022573174647334e+01 2.401730587596089261e+00
8.295390429368400785e-04 -7.125821912988722318e+01 2.402030512284067054e+00
8.300631652695100162e-04 -7.125508750581791162e+01 2.402498969874298229e+00
8.334761404602279624e-04 -7.124848423038869782e+01 2.403488262368393524e+00
8.320388793608671143e-04 -7.124771013671680464e+01 2.403604370823303249e+00
8.469947966254284940e-04 -7.122739475511343699e+01 2.406661763122823761e+00
8.510066408645933439e-04 -7.122016937430313988e+01 2.407753961661124986e+00
8.679297006060477087e-04 -7.119797858515195799e+01 2.411124421196144674e+00
8.683614927433718237e-04 -7.119498121219069731e+01 3.093516619370403120e+00
8.667588337162533945e-04 -7.119432853016449769e+01 2.411681163992625887e+00
8.654670913401413691e-04 -7.119331995526889045e+01 2.411835120326629500e+00
8.675596663596320300e-04 -7.118840501732616133e+01 3.092745939555617163e+00
8.670603784730603015e-04 -7.118648069140745349e+01 2.412880475249833179e+00
8.671455332724561883e-04 -7.118388248530760620e+01 3.092214644984977667e+00
8.726547039285992725e-04 -7.117504935699545854e+01 2.414633039918497648e+00
8.715636720636409616e-04 -7.117380038384195018e+01 2.414824930237727596e+00
8.752436403342991975e-04 -7.116708701275220506e+01 3.090232266645591253e+00
8.742581598454358689e-04 -7.116571359700949984e+01 2.416069329796547649e+00
8.759557623067540551e-04 -7.116127371643581512e+01 2.416753991804983404e+00
8.833215755316300120e-04 -7.115039998694257406e+01 3.088247964569160953e+00
8.921439964710364086e-04 -7.113796175587447124e+01 2.420365989160575548e+00
8.921972333195457138e-04 -7.113540208472230120e+01 3.086451749828512447e+00
8.963000297629487726e-04 -7.112831409487746726e+01 3.085598586579093361e+00
8.983972526677334132e-04 -7.112347696105558725e+01 2.422625034961944479e+00
8.981580318148267355e-04 -7.112124327165163606e+01 3.084744722914057213e+00
8.991999774207033421e-04 -7.111758385241823532e+01 3.084301722854905670e+00
8.973617678843118575e-04 -7.111713021701736182e+01 3.084246754708010574e+00
9.066351892031761662e-04 -7.110434915421859614e+01 2.425625937640331298e+00
9.092568396693505393e-04 -7.109896170028855522e+01 2.426474862241018826e+00
9.079367984201703939e-04 -7.109791453553263807e+01 2.426640059571957497e+00
9.094758411485750300e-04 -7.109372087162518028e+01 3.081394377551623265e+00
9.194833089902976686e-04 -7.108027741483482487e+01 2.429431874224577736e+00
9.298108528341883505e-04 -7.106660812503453428e+01 3.078051134345503925e+00
9.315932143042079342e-04 -7.106219305237920025e+01 2.432313286761242477e+00
9.347783076943385824e-04 -7.105627990934239335e+01 3.076766093057943241e+00
9.464311408434985043e-04 -7.104139108979831008e+01 2.435651837379622542e+00
9.462709773063284532e-04 -7.103906033305747769e+01 3.074609201572798156e+00
9.607251430028793419e-04 -7.102140094982942742e+01 2.438885079386815313e+00
9.598796876255400205e-04 -7.101978135522929847e+01 2.439148128620022504e+00
9.626552683704031350e-04 -7.101439393550818124e+01 3.071487377941215069e+00
9.607501122064856548e-04 -7.101387496021177981e+01 3.071421280829522704e+00
9.585003353232567254e-04 -7.101371939411991718e+01 2.440134165184709047e+00
9.620408442972364516e-04 -7.100753239899340485e+01 3.070612086500154270e+00
9.727100520886809189e-04 -7.099400326241256209e+01 3.068877282834640674e+00
9.732772182023211602e-04 -7.099092035404684964e+01 2.443863757287096927e+00
9.729855818037001563e-04 -7.098872004266115709e+01 2.444225486581218743e+00
9.730035619663556738e-04 -7.098620156345975829e+01 3.067871416203175272e+00
9.706189759734514932e-04 -7.098615531890126817e+01 3.067865441867628551e+00
9.720524354750195934e-04 -7.098217955747988128e+01 3.067351278720648278e+00
9.784815439568723960e-04 -7.097308738135581052e+01 2.446804731305544767e+00
9.778247463919226279e-04 -7.097125884838820298e+01 2.447107491573624838e+00
9.756315469655122948e-04 -7.097100430466525722e+01 2.447149655686223113e+00
9.768913558947755864e-04 -7.096721386233319606e+01 3.065406288661683742e+00
9.770340435896593314e-04 -7.096456780998629199e+01 2.448217294800970834e+00
9.789531000346674700e-04 -7.096010557105540784e+01 2.448959116774922062e+00
9.855322509771352428e-04 -7.095090745489309825e+01 3.063269566574267966e+00
9.903766574643417097e-04 -7.094350397359075089e+01 2.451731121493017973e+00
9.907383738181156901e-04 -7.094063880917366305e+01 2.452211474122772294e+00
9.901873136254071232e-04 -7.093869517553351045e+01 3.061657124223615689e+00
1.005196688485768047e-03 -7.092115079516666754e+01 3.059321960426168108e+00
1.003006045133660994e-03 -7.092083249145096602e+01 2.455548063593295804e+00
1.014237656929129665e-03 -7.090719677408804955e+01 2.457861701579930003e+00
1.019472916368220671e-03 -7.089954828238813889e+01 2.459165491476801968e+00
1.021372412257170017e-03 -7.089518680233297232e+01 2.459910932299297581e+00
1.029259914742768761e-03 -7.088499401286546231e+01 3.054437596945149380e+00
1.029950427918055120e-03 -7.088182335461665673e+01 3.054004526457110735e+00
1.031324444080518798e-03 -7.087799018320450273e+01 2.462864219656246689e+00
1.034353962981700032e-03 -7.087255698599152254e+01 2.463802051804295790e+00
1.045996758150021487e-03 -7.085886376111014329e+01 2.466175981321571342e+00
1.044675473126424874e-03 -7.085762774231173466e+01 2.466390999211442558e+00
1.044253658562203447e-03 -7.085553159954513092e+01 3.050382881208131280e+00
1.043659848051936350e-03 -7.085360040713644025e+01 2.467092447748518769e+00
1.042987399899171063e-03 -7.085174493215302505e+01 2.467416060307753511e+00
1.040959860015980027e-03 -7.085119079763815364e+01 3.049779607057156561e+00
1.040259206826681842e-03 -7.084936410803294393e+01 2.467831708076094088e+00
1.060102555817955729e-03 -7.082796837324953287e+01 3.046525773119839631e+00
1.069132118996416652e-03 -7.081698681185557120e+01 3.044971236616800248e+00
1.070101424705475817e-03 -7.081358059403915206e+01 3.044486946170210651e+00
1.076035358230442197e-03 -7.080555070545645435e+01 2.475565052580511072e+00
1.075589566370233974e-03 -7.080346508238757508e+01 3.043042768203620962e+00
1.074922122276474176e-03 -7.080158581290368147e+01 3.042773474814388202e+00
1.078241314674429491e-03 -7.079600272597197375e+01 3.041971583098764143e+00
1.081320855522415478e-03 -7.079065071922923380e+01 2.478232712663150927e+00
1.089734233212643179e-03 -7.078040018369433994e+01 3.039715713069320202e+00
1.087564188885202249e-03 -7.077989352096400921e+01 2.480171033421448179e+00
1.087187228174182115e-03 -7.077774019112763426e+01 2.480560304980882869e+00
1.084809301506933082e-03 -7.077742981489988949e+01 3.039283725762762067e+00
1.087303700272115436e-03 -7.077263306527439113e+01 2.481485261164518175e+00
1.086112715134094926e-03 -7.077122902208118660e+01 2.481739971835951408e+00
1.084993710850908110e-03 -7.076975983694025274e+01 3.038164477325399293e+00
1.114888405994527787e-03 -7.074007971187162980e+01 3.033780700251296203e+00
1.113897152699955739e-03 -7.073846921275345778e+01 3.033540377272251121e+00
1.116930397371367501e-03 -7.073324982143110162e+01 2.488700965469516468e+00
1.114250269286553565e-03 -7.073315225294544462e+01 3.032745134850912905e+00
1.115060855376326810e-03 -7.072992504522954960e+01 2.489317043528677775e+00
1.116224252764945121e-03 -7.072638224035462429e+01 2.489974741796438629e+00
1.118236742047438136e-03 -7.072208092018718162e+01 3.031080105034849481e+00
1.118417496358518328e-03 -7.071941929099267554e+01 2.491271066024102865e+00
1.124702284938024991e-03 -7.071131566244154953e+01 2.492786001681471575e+00
1.126010979758672401e-03 -7.070765274667732569e+01 2.493472997786125411e+00
1.124362543788171021e-03 -7.070661778014674326e+01 2.493667364088758553e+00
1.122209779195781779e-03 -7.070603426886093246e+01 2.493776996726819739e+00
1.130012636443372080e-03 -7.069660521211012849e+01 3.027200734257417203e+00
1.129384550133173595e-03 -7.069466118901415541e+01 2.495921000397158362e+00
1.127656630774811824e-03 -7.069369232607142806e+01 3.026752792795116331e+00
1.127164762216358983e-03 -7.069162860769247914e+01 2.496495018500819896e+00
1.131571727321459622e-03 -7.068522645202490651e+01 2.497710105889214383e+00
1.136180921637344006e-03 -7.067866145784229559e+01 3.024426684130268939e+00
1.135172496594685559e-03 -7.067704940870085295e+01 3.024175732474453149e+00
1.135331936867367162e-03 -7.067440896389872762e+01 3.023764061391187585e+00
1.133894578242247144e-03 -7.067317579099402280e+01 3.023571530201220270e+00
1.140735140591324966e-03 -7.066466111272384865e+01 3.022237475192790068e+00
1.161594561057020455e-03 -7.064404034467330007e+01 3.018972048999059687e+00
1.164639533909397895e-03 -7.063892240127881905e+01 2.506635184257421489e+00
1.165371349868372453e-03 -7.063579423598727658e+01 2.507247141582423122e+00
1.168207455118770244e-03 -7.063086354314698667e+01 3.016859004858410298e+00
1.165780944415128074e-03 -7.063044282647021532e+01 3.016791190924614785e+00
1.185399746534594951e-03 -7.061125397091620925e+01 2.512089526197265776e+00
1.186575498045100863e-03 -7.060776260171074625e+01 2.512784590566050191e+00
1.186808041166027752e-03 -7.060506664255132137e+01 2.513322372783050263e+00
1.185128225191189833e-03 -7.060398305181956857e+01 3.012481792318333351e+00
1.183530382147362928e-03 -7.060283220638429214e+01 2.513768801853193402e+00
1.186471874644784040e-03 -7.059784993532369413e+01 3.011470128246256373e+00
1.187360446991813723e-03 -7.059460129576694953e+01 3.010932260780717407e+00
1.185152220394179766e-03 -7.059396280509893984e+01 2.515547276503363960e+00
1.184526537547986357e-03 -7.059199087909094317e+01 3.010499048942562705e+00
1.190700208771629373e-03 -7.058429248265493072e+01 2.517498205936477884e+00
1.191963674929662383e-03 -7.058073193333858342e+01 2.518219692349890071e+00
1.190300087556998799e-03 -7.057962857771464371e+01 2.518443618805691564e+00
1.194869567022200990e-03 -7.057329699697420722e+01 2.519731841383435977e+00
1.194120701587647474e-03 -7.057142392749705095e+01 2.520113996429535153e+00
1.191436628389450428e-03 -7.057117419773544498e+01 2.520164984639527539e+00
1.188489464188654350e-03 -7.057115088448338724e+01 3.007007525127488812e+00
1.189134645122275156e-03 -7.056810817384469203e+01 3.006492741547692749e+00
1.188703649860190122e-03 -7.056597068400168382e+01 3.006130330037883880e+00
1.187970057064515871e-03 -7.056408801133343900e+01 3.005810587767016706e+00
1.185686136254980204e-03 -7.056351240250752710e+01 2.521733562804895357e+00
1.208080945024972387e-03 -7.054230092272638331e+01 3.002073197336108556e+00
1.207451597815588926e-03 -7.054032200634870264e+01 3.001730269515806349e+00
1.213142710078695449e-03 -7.053311975390516864e+01 3.000477198002735602e+00
1.213137232973288647e-03 -7.053062426872253354e+01 2.528563041608460793e+00
1.210108702846438705e-03 -7.053062383482838982e+01 2.528563132775050626e+00
1.216127613681879842e-03 -7.052316230396544938e+01 2.998731677274417695e+00
1.213302659813108100e-03 -7.052298791517793575e+01 2.998700969979034348e+00
1.215321211607814931e-03 -7.051882561391896331e+01 2.531052858282603957e+00
1.222373210852705861e-03 -7.051053980348071093e+01 2.996496601357519385e+00
1.227820126307247990e-03 -7.050359368541745653e+01 2.995255709397354416e+00
1.225120840121972973e-03 -7.050329454333598278e+01 2.534363912354103299e+00
1.228011053505554794e-03 -7.049843819655464472e+01 2.994329578974698425e+00
1.233242240735080804e-03 -7.049168735807418784e+01 2.993110148895566258e+00
1.243943322264478733e-03 -7.048054759506669598e+01 2.539285244070433212e+00
1.249448714842129292e-03 -7.047363160155870787e+01 2.540799154344294930e+00
1.247008841819915829e-03 -7.047308627031927131e+01 2.540918886338447535e+00
1.246479823448482351e-03 -7.047101059017822422e+01 2.541375103313868511e+00
1.246476021415900571e-03 -7.046851364039878263e+01 2.988864480184326933e+00
1.245694983344157068e-03 -7.046664043374147468e+01 2.542338149811386838e+00
1.244844896622010087e-03 -7.046482308633579805e+01 2.988179536910599676e+00
1.252180888924716911e-03 -7.045644728525161327e+01 2.544597901918636662e+00
1.251467894674550838e-03 -7.045451684938066705e+01 2.545028027308513963e+00
1.249009934102809352e-03 -7.045398284270812894e+01 2.545147133647144955e+00
1.248229020637962481e-03 -7.045210826422722050e+01 2.985800569567352181e+00
1.248022236991969776e-03 -7.044977393957407230e+01 2.985360526925594282e+00
1.247513045702406493e-03 -7.044768202139937330e+01 2.984965300197391702e+00
1.245856082558858885e-03 -7.044651111733521986e+01 2.546819288120409475e+00
1.245876741927857620e-03 -7.044399453500440700e+01 2.984266581250156758e+00
1.253542649716425260e-03 -7.043536036492318431e+01 2.549334737999259914e+00
1.250941516840703037e-03 -7.043493754620124037e+01 2.549430598285832961e+00
1.248074481624443510e-03 -7.043473207850988160e+01 2.549477194115276735e+00
1.246273305987141006e-03 -7.043367628445366790e+01 2.549716758294798602e+00
1.257410704872805127e-03 -7.042227941703619365e+01 2.552316987485349742e+00
1.256205960790300223e-03 -7.042073799134166734e+01 2.552670695830564274e+00
1.254196675985968980e-03 -7.041983875864804077e+01 2.552877267417778651e+00
1.251650465770185860e-03 -7.041937097446012217e+01 2.552984792818022708e+00
1.248918750465473522e-03 -7.041905585010657376e+01 2.979470685052941104e+00
1.247742791923746450e-03 -7.041749787497356294e+01 2.979166881777882914e+00
1.247238500317583709e-03 -7.041540211977860508e+01 2.553898907888865644e+00
1.245347237494665591e-03 -7.041441963081717859e+01 2.554125705070256380e+00
1.244809952592662236e-03 -7.041235115772036579e+01 2.554603854183948197e+00
1.243402079645977753e-03 -7.041098279206556754e+01 2.554920663181759810e+00
1.242453810395274241e-03 -7.040924572389963032e+01 2.977549213378497317e+00
1.245277930786356339e-03 -7.040447528488283524e+01 2.976607438306591469e+00
1.245970880036879197e-03 -7.040141897812986826e+01 2.976001471904413442e+00
1.248325289573219352e-03 -7.039703114278435692e+01 2.558173793538861318e+00
1.253544241393615049e-03 -7.039035909518085532e+01 2.559744669513147386e+00
1.251122673803557132e-03 -7.038979274019359877e+01 2.559878474097388334e+00
1.252925013985859565e-03 -7.038585319852484190e+01 2.560811233923122376e+00
1.253776578029224377e-03 -7.038267376856889257e+01 2.972239356131777033e+00
1.260066265697164581e-03 -7.037516971606147820e+01 2.563358823151837385e+00
1.260618866740449186e-03 -7.037223126300359866e+01 2.970108422222364375e+00
1.265269629490301103e-03 -7.036604878215584336e+01 2.968834491566977540e+00
1.262291786098089421e-03 -7.036590508080135464e+01 2.565590018060496469e+00
1.261710890573323075e-03 -7.036386537788455087e+01 2.968382356703721303e+00
1.263350201037784183e-03 -7.036006694538306760e+01 2.967592968788198782e+00
1.260321682472639827e-03 -7.035996703553641396e+01 2.567031101516251468e+00
1.260911411721979186e-03 -7.035699922535143003e+01 2.567754644162382860e+00
1.257794138380209431e-03 -7.035697452456479084e+01 2.966947635452908294e+00
1.256183714867437073e-03 -7.035575570031657833e+01 2.568058472005593895e+00
1.255138552860777168e-03 -7.035408806028918605e+01 2.966343096590677408e+00
1.255701106644420634e-03 -7.035113996015589066e+01 2.569189671083691007e+00
1.254297651548976584e-03 -7.034975825173840747e+01 2.569529356624521643e+00
1.255785599699609780e-03 -7.034607267486626370e+01 2.964653118606844551e+00
1.253971563911200713e-03 -7.034501826181835327e+01 2.964429556934629950e+00
1.252618997804554740e-03 -7.034359746977403915e+01 2.571050004471141737e+00
1.251443304352129089e-03 -7.034203649875729525e+01 2.571436881214044234e+00
1.250782656532079115e-03 -7.034006454685984977e+01 2.571926544580749319e+00
1.249325080678877556e-03 -7.033873055742543556e+01 2.963090278011151657e+00
1.254480392344792597e-03 -7.033211257061959998e+01 2.573911783632301997e+00
1.254023661791744612e-03 -7.032997671637997428e+01 2.961207893203160246e+00
1.252774288914621295e-03 -7.032847350431832467e+01 2.574826075801224246e+00
1.253092393563870434e-03 -7.032571961638950597e+01 2.575520429761965602e+00
1.251538899655312226e-03 -7.032446011363313687e+01 2.960010709892751724e+00
1.255707814782937521e-03 -7.031863461802426229e+01 2.577316702968711404e+00
1.254109443901233909e-03 -7.031740831322439078e+01 2.577629076382129458e+00
1.253300910737161411e-03 -7.031555322815871989e+01 2.578102449982076827e+00
1.256412632655206588e-03 -7.031057348418892161e+01 2.956958428511462955e+00
1.255624846641738594e-03 -7.030870069301505509e+01 2.579859854758397741e+00
1.252569996998679613e-03 -7.030863658922250181e+01 2.579876360974373561e+00
1.250738609394446517e-03 -7.030759976314062953e+01 2.580143507390547875e+00
1.255901146797980478e-03 -7.030098066729516404e+01 2.581856679800349497e+00
1.256052916773095279e-03 -7.029835982911782821e+01 2.954226254623061987e+00
1.258015943512860854e-03 -7.029429819556855819e+01 2.953307413763400113e+00
1.256554155436414612e-03 -7.029296085016444806e+01 2.583950620474764204e+00
1.259368328902831695e-03 -7.028822375847535397e+01 2.585197080387273694e+00
1.258953651025240600e-03 -7.028605308719872369e+01 2.585770680164903634e+00
1.256253677633065906e-03 -7.028570000717503774e+01 2.951344838396998238e+00
1.254671512502089767e-03 -7.028446023216827143e+01 2.951059861760727543e+00
1.254996132458066843e-03 -7.028170153659283415e+01 2.950423910966401220e+00
1.253728529466525054e-03 -7.028021209236936784e+01 2.950079496337193685e+00
1.251336073273963314e-03 -7.027962218835439501e+01 2.949942882008950384e+00
1.250351865718847977e-03 -7.027790902318743349e+01 2.587936677358569693e+00
1.248579737180860070e-03 -7.027682733238243884e+01 2.949294023887762961e+00
1.247415781485851924e-03 -7.027525999093144549e+01 2.588646040169706453e+00
1.247892683065475071e-03 -7.027237775234875983e+01 2.948255474651976904e+00
1.253609623674496959e-03 -7.026530693860458143e+01 2.946590867597594698e+00
1.252255340595908109e-03 -7.026388782941853606e+01 2.946254634948239470e+00
1.251279163706023887e-03 -7.026216766843228356e+01 2.592187889138398038e+00
1.249310079786066863e-03 -7.026124256469488216e+01 2.592440473105857901e+00
1.247090645468676732e-03 -7.026052067257612066e+01 2.592637790513427465e+00
1.245546178407574457e-03 -7.025925989623193857e+01 2.945153047755536324e+00
1.244418632301594286e-03 -7.025766556861590573e+01 2.593420062208639187e+00
1.242461732357212460e-03 -7.025673934785844210e+01 2.593674485499444238e+00
1.241077468171204430e-03 -7.025535409920125574e+01 2.944217211364246634e+00
1.238195513890602908e-03 -7.025517893845815820e+01 2.594103836845965017e+00
1.238172992488701957e-03 -7.025269712751349971e+01 2.594788597570134137e+00
1.235279370794683954e-03 -7.025253687179727535e+01 2.943538651350027013e+00
1.233257042919761034e-03 -7.025167535548835929e+01 2.595071193422956668e+00
1.231005755828296295e-03 -7.025100250453994022e+01 2.943167816510375623e+00
1.236240693927065761e-03 -7.024425895120130292e+01 2.941527236271713530e+00
1.234203012289767200e-03 -7.024340859988123498e+01 2.597372344299405889e+00
1.234576710706003196e-03 -7.024060586050305233e+01 2.598158602020328001e+00
1.231553689379544366e-03 -7.024055749310164742e+01 2.940619153426962562e+00
1.228610834916826853e-03 -7.024044989884305323e+01 2.598202446245155173e+00
1.228502583155300113e-03 -7.023803801179771256e+01 2.939997908998293941e+00
1.226489985582689341e-03 -7.023717760781858033e+01 2.599124617061787212e+00
1.224438883009762750e-03 -7.023635134309343186e+01 2.939580578990578452e+00
1.221470745432399726e-03 -7.023627836574367223e+01 2.939562496117918311e+00
1.220816527906807463e-03 -7.023431410742186642e+01 2.599935157644571504e+00
1.217814728616015184e-03 -7.023427598090017909e+01 2.939065477646263247e+00
1.215497447176860273e-03 -7.023368061291799336e+01 2.938917380775509347e+00
1.217118168037537983e-03 -7.022984812036114022e+01 2.937960522390362428e+00
1.215517128572014306e-03 -7.022866442099932272e+01 2.601544314488050347e+00
1.216456747462953385e-03 -7.022539169975674156e+01 2.936840090897763211e+00
1.214335580701715427e-03 -7.022463694740712015e+01 2.936649489089772747e+00
1.215792112333622917e-03 -7.022093821878846143e+01 2.935711850005036982e+00
1.214213568570043922e-03 -7.021973742890803294e+01 2.935406156114650944e+00
1.212535234909013293e-03 -7.021862062433906715e+01 2.604438636281005692e+00
1.211190581970376413e-03 -7.021723019957833856e+01 2.934765809056915309e+00
1.211205821686933259e-03 -7.021471761723093152e+01 2.605575353182332243e+00
1.208702483133180464e-03 -7.021428657120057437e+01 2.605701312814725945e+00
1.205953865724547231e-03 -7.021406318385156453e+01 2.933952918503984097e+00
1.203911796832564775e-03 -7.021325794170672907e+01 2.933745508012846059e+00
1.201551501244532347e-03 -7.021272038806574756e+01 2.606159692793695193e+00
1.199392800637657814e-03 -7.021201859820071434e+01 2.933425703737056800e+00
1.197678629719833984e-03 -7.021094881941841948e+01 2.933149086113862491e+00
1.195516831511817500e-03 -7.021025544059168055e+01 2.932969513233676828e+00
1.193979784644318013e-03 -7.020904194342168125e+01 2.607240710437148223e+00
1.194098720688372252e-03 -7.020644233526903122e+01 2.931977974464233583e+00
1.195029234314797396e-03 -7.020316337851912181e+01 2.608981460118574347e+00
1.192068839548987309e-03 -7.020314370919001590e+01 2.608987312194777086e+00
1.189778071623635467e-03 -7.020256723216785133e+01 2.930963257983934867e+00
1.188484633907906486e-03 -7.020115494871004103e+01 2.609579978412885026e+00
1.188270438902888377e-03 -7.019883519025705709e+01 2.929979144712242523e+00
1.185928030349421699e-03 -7.019830841140418443e+01 2.610431620438621980e+00
1.183323502999255109e-03 -7.019800702000497949e+01 2.610522025427855386e+00
1.180441497695316555e-03 -7.019794550837517022e+01 2.929743533707011238e+00
1.178097038322965589e-03 -7.019743357014201024e+01 2.929607781567462599e+00
1.175997018818727849e-03 -7.019671771300998842e+01 2.929417737400387800e+00
1.173235269663012309e-03 -7.019656890700771612e+01 2.610954019692591999e+00
1.170663744646279706e-03 -7.019626313639454906e+01 2.611046002589030746e+00
1.168314405741847396e-03 -7.019577199628416508e+01 2.611193846625886827e+00
1.165597976109522625e-03 -7.019559978791855315e+01 2.929120441909978112e+00
1.162998293900954728e-03 -7.019533262091078996e+01 2.929049300207983819e+00
1.160531370355106194e-03 -7.019495604934016342e+01 2.611439731677842158e+00
1.160320163368522110e-03 -7.019263805752474639e+01 2.612140087236791697e+00
1.159942304657269208e-03 -7.019046376094820516e+01 2.612799511501403327e+00
1.157760833576674565e-03 -7.018984620368972571e+01 2.927580368094106600e+00
1.155536257178148112e-03 -7.018926949931237402e+01 2.613162743069400218e+00
1.157229979851952251e-03 -7.018530482644619894e+01 2.614373915619161881e+00
1.155409841790511899e-03 -7.018437890505560972e+01 2.926101066302907228e+00
1.156509158269754516e-03 -7.018092790585357932e+01 2.925159147126104475e+00
1.154989992636986209e-03 -7.017974234791245181e+01 2.924834072343986513e+00
1.153062635648913767e-03 -7.017891246358698254e+01 2.616344344289051271e+00
1.151238212442855366e-03 -7.017799595785058386e+01 2.616628675252369973e+00
1.149353857984396514e-03 -7.017713410561617593e+01 2.616896473878891349e+00
1.147338702263055784e-03 -7.017638893886930873e+01 2.617128347567788893e+00
1.144725356585382181e-03 -7.017616928247491614e+01 2.923849680842646848e+00
1.143547532520630640e-03 -7.017469872627454208e+01 2.617655440189957883e+00
1.141030660962892834e-03 -7.017440208493667342e+01 2.923360186038399977e+00
1.138630521741480382e-03 -7.017400778391200333e+01 2.923250729106688706e+00
1.136988570757618269e-03 -7.017295086485135869e+01 2.922956896953738060e+00
1.135786631160336842e-03 -7.017150854949022687e+01 2.618654689170609728e+00
1.133169259139806895e-03 -7.017131566633872808e+01 2.618715291272558421e+00
1.131075013540927326e-03 -7.017066550756067045e+01 2.618919722547209616e+00
1.129624103516575166e-03 -7.016944910183697459e+01 2.619302855115902329e+00
1.127437017677370215e-03 -7.016888709678376301e+01 2.921821181934077583e+00
1.125422805699965133e-03 -7.016817523512526122e+01 2.619705006561932947e+00
1.123811084361861848e-03 -7.016710836453086131e+01 2.921321059603245729e+00
1.122378045574122865e-03 -7.016588433810144920e+01 2.920975821801361061e+00
1.121973737361835503e-03 -7.016374462762445319e+01 2.920370175974514204e+00
1.119330262181892710e-03 -7.016360350121431111e+01 2.621156135880522875e+00
1.117257258897269697e-03 -7.016295722154379177e+01 2.621362278763800902e+00
1.118183987031515355e-03 -7.015962809826531554e+01 2.622428177355298651e+00
1.116253295988187946e-03 -7.015885622152792678e+01 2.622676281336278503e+00
1.119517114432619408e-03 -7.015343658295708451e+01 2.624428790011410939e+00
1.117318337653795072e-03 -7.015290255455769852e+01 2.624602481487963601e+00
1.115672739837526156e-03 -7.015187645038358255e+01 2.916959932657697152e+00
1.113979186199343671e-03 -7.015089556997716613e+01 2.916674099396053155e+00
1.111927081194923799e-03 -7.015023940825182081e+01 2.625471408416229835e+00
1.109986956992918376e-03 -7.014948576266674252e+01 2.625718143746312183e+00
1.109007913356791636e-03 -7.014786818354363618e+01 2.626248981819638839e+00
1.108869357597126780e-03 -7.014549312802245140e+01 2.915088476581477295e+00
1.106871899497564697e-03 -7.014479609904559254e+01 2.914882480198313086e+00
1.108376653652492052e-03 -7.014093755678699438e+01 2.628543256245402304e+00
1.106031632242270414e-03 -7.014055552419324613e+01 2.913622102415502457e+00
1.105840356308166426e-03 -7.013822847808530980e+01 2.629449027686516338e+00
1.103977249811714844e-03 -7.013741468687715042e+01 2.912680539215797282e+00
